BEGIN;
BEGIN
select
	s_acctbal,
	s_name,
	n_name,
	p_partkey,
	p_mfgr,
	s_address,
	s_phone,
	s_comment
from
	part,
	supplier,
	partsupp,
	nation,
	region
where
	p_partkey = ps_partkey
	and s_suppkey = ps_suppkey
	and p_size = 33
	and p_type like '%TIN'
	and s_nationkey = n_nationkey
	and n_regionkey = r_regionkey
	and r_name = 'AFRICA'
	and ps_supplycost = (
		select
			min(ps_supplycost)
		from
			partsupp,
			supplier,
			nation,
			region
		where
			p_partkey = ps_partkey
			and s_suppkey = ps_suppkey
			and s_nationkey = n_nationkey
			and n_regionkey = r_regionkey
			and r_name = 'AFRICA'
	)
order by
	s_acctbal desc,
	n_name,
	s_name,
	p_partkey
LIMIT 100;
 s_acctbal |          s_name           |          n_name           | p_partkey |          p_mfgr           |                s_address                 |     s_phone     |                                              s_comment                                               
-----------+---------------------------+---------------------------+-----------+---------------------------+------------------------------------------+-----------------+------------------------------------------------------------------------------------------------------
    9992.7 | Supplier#000002543        | KENYA                     |    302542 | Manufacturer#1            | WKxIzDMHU82botDW9TRVqqQkxWyDmB3XCM1TP5K  | 24-355-893-5866 | toward the special, final excuses wake ironic deposits. regular requests play. bold requests wak
    9992.7 | Supplier#000002543        | KENYA                     |   1952504 | Manufacturer#1            | WKxIzDMHU82botDW9TRVqqQkxWyDmB3XCM1TP5K  | 24-355-893-5866 | toward the special, final excuses wake ironic deposits. regular requests play. bold requests wak
   9991.82 | Supplier#000013431        | MOROCCO                   |   1563400 | Manufacturer#1            | ja7Y 6cwzHMj7qv0BmQ2xcj09iY              | 25-449-471-6608 | oost blithely slyly unusual requests. quickly even theodolites sleep. slyly regular 
   9987.73 | Supplier#000013186        | ALGERIA                   |    263181 | Manufacturer#5            | JUt9l87vbEMj5n7nM5OZg9zLqnXgt3wXmcVB     | 10-716-279-8103 | ly bold accounts. carefully ironic courts wake care
   9987.73 | Supplier#000013186        | ALGERIA                   |   1463157 | Manufacturer#5            | JUt9l87vbEMj5n7nM5OZg9zLqnXgt3wXmcVB     | 10-716-279-8103 | ly bold accounts. carefully ironic courts wake care
   9984.81 | Supplier#000018659        | ALGERIA                   |     93658 | Manufacturer#5            | B2pXToSQjW1RwBnsF5W2tu7cG                | 10-972-177-8024 | ual instructions haggle furiously along the slyly regular accounts. deposits wake slyly; furiously 
    9984.6 | Supplier#000039918        | MOZAMBIQUE                |   1914898 | Manufacturer#5            | Mq8cZaRHRz3,ZVMYfuNT5aIAeH1LQfIz7nH9mL1  | 26-229-107-3801 | ironic ideas above the furiously final frets must boost slyly p
   9982.85 | Supplier#000090106        | ETHIOPIA                  |   1640073 | Manufacturer#2            | ifYxblkRo2qoiwbR 3Wb5                    | 15-207-423-7347 | ide of the bold platelets. fluff
   9981.31 | Supplier#000010734        | KENYA                     |    910733 | Manufacturer#2            | BeO3FRHV1cjJkubxg6k8Tn                   | 24-342-840-3453 | . theodolites wake about the express ideas. fluffily 
   9981.14 | Supplier#000078627        | ALGERIA                   |    478626 | Manufacturer#1            | YV67lTdwFYmDrN iJXQSX rtTOQZPT4ivyxYp,4  | 10-626-965-9538 |  silent ideas boost! ironic, ironic accounts outside the permanently even requests 
   9981.14 | Supplier#000078627        | ALGERIA                   |   1203590 | Manufacturer#3            | YV67lTdwFYmDrN iJXQSX rtTOQZPT4ivyxYp,4  | 10-626-965-9538 |  silent ideas boost! ironic, ironic accounts outside the permanently even requests 
   9978.89 | Supplier#000079128        | MOROCCO                   |   1104094 | Manufacturer#1            | mm,XQwj2wzKVbYMyHF                       | 25-431-663-6083 |  packages boost carefully about the final, even theodolites. slyly final requests maintain carefu
   9978.85 | Supplier#000068570        | KENYA                     |    618557 | Manufacturer#3            | NjcKftct9NhSLhhdJYRfaQJaGnF8gf1qFimKzi   | 24-354-801-2738 | ular deposits hinder blithely according to the fluffily express packages. furiously bold excu
   9973.22 | Supplier#000083438        | ETHIOPIA                  |   1483437 | Manufacturer#3            | ,yCO0LcimO0Pf5xh                         | 15-741-448-6845 | y. slyly special packages along the furiously final pinto beans 
   9970.97 | Supplier#000034901        | MOROCCO                   |   1534900 | Manufacturer#1            | 6z1F9S9zXVa0NONKz4gXF                    | 25-869-917-3767 | dolites. slyly unusual foxes above the blithely ironi
    9967.6 | Supplier#000075320        | MOROCCO                   |    625307 | Manufacturer#4            | aGx6eKDaQjJLbXJ2tBPZPQhuC5Q7v0sJ,        | 25-709-297-7984 | ependencies haggle blithely across the silent, bold instructions! 
    9967.6 | Supplier#000075320        | MOROCCO                   |   1000289 | Manufacturer#3            | aGx6eKDaQjJLbXJ2tBPZPQhuC5Q7v0sJ,        | 25-709-297-7984 | ependencies haggle blithely across the silent, bold instructions! 
    9967.6 | Supplier#000075320        | MOROCCO                   |   1275319 | Manufacturer#4            | aGx6eKDaQjJLbXJ2tBPZPQhuC5Q7v0sJ,        | 25-709-297-7984 | ependencies haggle blithely across the silent, bold instructions! 
   9960.55 | Supplier#000079832        | KENYA                     |    454827 | Manufacturer#2            | ese OJ3icJw0eqrs8                        | 24-964-405-9207 | ts inside the even, even warthogs haggle carefully among the regular courts. ruthless packa
   9956.65 | Supplier#000093532        | ALGERIA                   |    943513 | Manufacturer#3            | zZr9pk63iYDDJGeU                         | 10-421-177-4603 | around the warhorses: furi
   9952.33 | Supplier#000025262        | MOROCCO                   |   1450219 | Manufacturer#1            | Z8pARuZ1Il                               | 25-338-890-5189 |  unusual deposits above the slyly pending theo
   9952.16 | Supplier#000092274        | ETHIOPIA                  |    592273 | Manufacturer#2            | zlBj0FnyTqtaM9Q                          | 15-282-366-3649 | ect slyly carefully special deposits. carefully regular dependencies against the carefully bold 
   9950.11 | Supplier#000050711        | MOROCCO                   |    175707 | Manufacturer#3            | 51PH 3g6gPrDt                            | 25-197-657-2547 | ss the deposits. unusual ideas after the final requests cajole blithely alo
   9948.02 | Supplier#000084909        | MOROCCO                   |   1634876 | Manufacturer#5            | SWuvbvUQPTbIaRXftsQPfS04,e2              | 25-728-621-6700 | its should haggle after the ironic, pending deposits. slyly bold do
   9946.12 | Supplier#000095760        | ALGERIA                   |   1795759 | Manufacturer#1            | 3EWiyBilHphC2b                           | 10-442-421-2903 | the slyly unusual theodolit
   9945.69 | Supplier#000008146        | ETHIOPIA                  |   1483131 | Manufacturer#5            | P4Lt0mMYW4ffCqv                          | 15-526-243-1532 | uriously ironic theodolites haggle blithely ironic deposits. even Tiresias doubt carefully. th
   9942.91 | Supplier#000040734        | KENYA                     |    590723 | Manufacturer#1            | Lxh1AB9OxMuXr,yNJz312                    | 24-375-894-1104 |  quickly silent packages play always a
   9940.66 | Supplier#000096564        | KENYA                     |   1846527 | Manufacturer#4            | LYtWJXx0V2WicxfwwWz                      | 24-846-279-8460 | pecial, even platelets. special pint
   9938.29 | Supplier#000021933        | KENYA                     |   1846878 | Manufacturer#5            | am6s9SDw6NIz7AbUiKz0iM5p                 | 24-824-372-7787 | oxes. carefully even pains use slyly. even grouches wake court
   9938.29 | Supplier#000021933        | KENYA                     |   1946875 | Manufacturer#1            | am6s9SDw6NIz7AbUiKz0iM5p                 | 24-824-372-7787 | oxes. carefully even pains use slyly. even grouches wake court
   9937.79 | Supplier#000036644        | KENYA                     |   1361604 | Manufacturer#2            | yjwFKVwB93xy9xejv3gzjTc4d6tiiaaxiH8      | 24-814-751-4756 | y furiously final packages. carefully even 
    9937.4 | Supplier#000020456        | MOROCCO                   |   1345416 | Manufacturer#2            | 1Mwa6Y6ByN xG                            | 25-833-379-7137 | s. closely ironic ideas mold alo
   9934.76 | Supplier#000071142        | MOROCCO                   |    496129 | Manufacturer#1            | b4qmTJhWm4o9                             | 25-310-453-4084 | ithely bold orbits sleep fluffily about the even accounts. pinto b
   9934.76 | Supplier#000071142        | MOROCCO                   |   1196108 | Manufacturer#2            | b4qmTJhWm4o9                             | 25-310-453-4084 | ithely bold orbits sleep fluffily about the even accounts. pinto b
    9934.5 | Supplier#000069099        | KENYA                     |   1669098 | Manufacturer#3            | 9zcGfmIuHoNrkP8YN7yzNRkIlqFV,MQMj68k     | 24-982-466-7084 | ully dogged frets wake regular packages. special deposits wake about the regularly pending idea
    9932.3 | Supplier#000098275        | ETHIOPIA                  |    998274 | Manufacturer#2            | Kb20M 1lY,Skds2eUuKYV64q0TBKHXn          | 15-242-221-5003 | ep ironic, regular theodolites. blithe accounts affix silently slyly express ideas. even 
   9932.21 | Supplier#000009347        | MOROCCO                   |    309346 | Manufacturer#5            | ZtUTsLXGWxAzti                           | 25-779-427-4737 | c packages nag around the furiously regular packages. ironic reque
   9931.03 | Supplier#000014328        | MOROCCO                   |    814327 | Manufacturer#4            | VxQYJ6woPLxDjecU7O51G8rPpT512m2vHHGhp6   | 25-106-589-4727 |  the warhorses. quickly final foxes use packages. special, bold gifts wake blithely slyly bl
   9931.03 | Supplier#000014328        | MOROCCO                   |   1889309 | Manufacturer#2            | VxQYJ6woPLxDjecU7O51G8rPpT512m2vHHGhp6   | 25-106-589-4727 |  the warhorses. quickly final foxes use packages. special, bold gifts wake blithely slyly bl
   9929.82 | Supplier#000084807        | MOROCCO                   |    359803 | Manufacturer#1            | bRyoX,SYBheyS2gaDU5xpntwkI9B,            | 25-406-490-8393 |  beans are pending ideas. blithely regular instr
   9929.67 | Supplier#000060573        | MOZAMBIQUE                |   1310546 | Manufacturer#2            | vqVt4M8,mb cju1F163XwPs                  | 26-932-989-5981 | ily above the quickly final requests. furious
   9925.17 | Supplier#000029604        | ETHIOPIA                  |    379597 | Manufacturer#5            | cewfHv5Gmrq1Fc                           | 15-462-290-9144 | itaphs by the fluffily express somas breach furiously regular epitaphs! carefully even account
   9925.17 | Supplier#000029604        | ETHIOPIA                  |   1054573 | Manufacturer#5            | cewfHv5Gmrq1Fc                           | 15-462-290-9144 | itaphs by the fluffily express somas breach furiously regular epitaphs! carefully even account
   9925.17 | Supplier#000029604        | ETHIOPIA                  |   1104592 | Manufacturer#5            | cewfHv5Gmrq1Fc                           | 15-462-290-9144 | itaphs by the fluffily express somas breach furiously regular epitaphs! carefully even account
   9925.17 | Supplier#000029604        | ETHIOPIA                  |   1879567 | Manufacturer#5            | cewfHv5Gmrq1Fc                           | 15-462-290-9144 | itaphs by the fluffily express somas breach furiously regular epitaphs! carefully even account
   9923.19 | Supplier#000076449        | ALGERIA                   |    501433 | Manufacturer#5            | n  fyGj5cC0bJ5m1n9wTfTVU1LG3lhwFkVLzq    | 10-996-702-6944 | its. requests wake across
   9922.43 | Supplier#000012213        | MOZAMBIQUE                |   1237176 | Manufacturer#5            | c32eDeggXXh6jgOVXf7Yr                    | 26-389-912-3207 | uses. regular deposits sleep after the furious
   9921.89 | Supplier#000053183        | KENYA                     |    353182 | Manufacturer#4            | 0FXNcYXSmnOzB                            | 24-123-788-1917 | y furious packages use bold, special foxes
   9918.37 | Supplier#000076013        | MOZAMBIQUE                |   1850994 | Manufacturer#3            | xwkofnmAMWnEi7q,5DMLa4                   | 26-593-115-4871 |  accounts wake. stealthily unusual packages use. fox
   9918.23 | Supplier#000044036        | MOZAMBIQUE                |    419031 | Manufacturer#5            | 6E 8s5tyef,C0VNyR3VvUo                   | 26-168-400-5419 | ly regular dolphins. carefully regular packages hang unusual pinto beans-- slyly ironic deposi
   9917.42 | Supplier#000061210        | MOROCCO                   |   1661209 | Manufacturer#1            | 5NQhd0nL28                               | 25-366-558-2380 | quests across the bold dependencies cajole around the quickly ironic accoun
   9912.82 | Supplier#000092241        | MOROCCO                   |   1867222 | Manufacturer#2            | 4mgVtdGeqIvUL33TZ5uhn1,PQaFY             | 25-392-189-2998 | r theodolites. idly bold acc
