BEGIN;
BEGIN
select
	s_acctbal,
	s_name,
	n_name,
	p_partkey,
	p_mfgr,
	s_address,
	s_phone,
	s_comment
from
	part,
	supplier,
	partsupp,
	nation,
	region
where
	p_partkey = ps_partkey
	and s_suppkey = ps_suppkey
	and p_size = 8
	and p_type like '%BRASS'
	and s_nationkey = n_nationkey
	and n_regionkey = r_regionkey
	and r_name = 'AFRICA'
	and ps_supplycost = (
		select
			min(ps_supplycost)
		from
			partsupp,
			supplier,
			nation,
			region
		where
			p_partkey = ps_partkey
			and s_suppkey = ps_suppkey
			and s_nationkey = n_nationkey
			and n_regionkey = r_regionkey
			and r_name = 'AFRICA'
	)
order by
	s_acctbal desc,
	n_name,
	s_name,
	p_partkey
LIMIT 100;
 s_acctbal |          s_name           |          n_name           | p_partkey |          p_mfgr           |                s_address                |     s_phone     |                                              s_comment                                               
-----------+---------------------------+---------------------------+-----------+---------------------------+-----------------------------------------+-----------------+------------------------------------------------------------------------------------------------------
   9995.38 | Supplier#000020360        | MOROCCO                   |    120359 | Manufacturer#3            | p4dmVmNU1tn gJuLfW06jfz6tHW2gzyx5Naz    | 25-995-683-3624 | ake at the blithely ironic packages. quickly even theodolites integra
   9994.73 | Supplier#000014730        | MOROCCO                   |    889721 | Manufacturer#3            | FXKdUoDvF9a7yoR4X2B e6Fd                | 25-297-632-7978 | . furiously regular requests cajole above the fluffily final dependencies. blithely even packa
   9993.73 | Supplier#000098821        | MOZAMBIQUE                |   1023790 | Manufacturer#3            | XuGzQ999LH0OZLmqL1Wo                    | 26-230-804-8608 |  carefully silent requests wake furiously ironic requests.
   9991.82 | Supplier#000013431        | MOROCCO                   |   1663398 | Manufacturer#3            | ja7Y 6cwzHMj7qv0BmQ2xcj09iY             | 25-449-471-6608 | oost blithely slyly unusual requests. quickly even theodolites sleep. slyly regular 
   9988.03 | Supplier#000030180        | ALGERIA                   |    305176 | Manufacturer#4            | 2S BOvhIpnCg90wQHA,5,nr5ZutSn3VPpAL     | 10-176-677-8653 | e to wake. slyly final requests wake. bold pac
   9982.85 | Supplier#000090106        | ETHIOPIA                  |   1965086 | Manufacturer#4            | ifYxblkRo2qoiwbR 3Wb5                   | 15-207-423-7347 | ide of the bold platelets. fluff
   9981.31 | Supplier#000010734        | KENYA                     |    785726 | Manufacturer#5            | BeO3FRHV1cjJkubxg6k8Tn                  | 24-342-840-3453 | . theodolites wake about the express ideas. fluffily 
   9981.14 | Supplier#000078627        | ALGERIA                   |    428618 | Manufacturer#5            | YV67lTdwFYmDrN iJXQSX rtTOQZPT4ivyxYp,4 | 10-626-965-9538 |  silent ideas boost! ironic, ironic accounts outside the permanently even requests 
   9978.85 | Supplier#000068570        | KENYA                     |   1943550 | Manufacturer#3            | NjcKftct9NhSLhhdJYRfaQJaGnF8gf1qFimKzi  | 24-354-801-2738 | ular deposits hinder blithely according to the fluffily express packages. furiously bold excu
    9978.7 | Supplier#000096908        | ALGERIA                   |   1546877 | Manufacturer#5            | TQQ2fHwl9OtDVKo                         | 10-909-210-4116 | le idly-- ironic platelets boost carefully carefully final deposits. blithely
   9978.64 | Supplier#000052998        | MOROCCO                   |    927988 | Manufacturer#5            | gDAgeqoE9Bxr5iKxhVfRPpbgceU             | 25-585-913-5495 | ickly regular accounts was furiously quietly regular asymptotes. blithely express accounts w
   9976.45 | Supplier#000019491        | ETHIOPIA                  |    219490 | Manufacturer#5            | 3v1wWC30BmxuLo                          | 15-476-916-1303 | efully special requests along the furiously even request
   9970.97 | Supplier#000034901        | MOROCCO                   |   1234900 | Manufacturer#3            | 6z1F9S9zXVa0NONKz4gXF                   | 25-869-917-3767 | dolites. slyly unusual foxes above the blithely ironi
   9970.97 | Supplier#000034901        | MOROCCO                   |   1734900 | Manufacturer#1            | 6z1F9S9zXVa0NONKz4gXF                   | 25-869-917-3767 | dolites. slyly unusual foxes above the blithely ironi
   9970.36 | Supplier#000075070        | MOROCCO                   |   1450055 | Manufacturer#2            | 6yhMGaHfOoGAjtUNM93,y,KXk6uhvtSNP       | 25-847-353-4932 | oxes sleep according to the quickly regular foxes. carefully final patterns use thinly among the 
   9970.36 | Supplier#000075070        | MOROCCO                   |   1625037 | Manufacturer#5            | 6yhMGaHfOoGAjtUNM93,y,KXk6uhvtSNP       | 25-847-353-4932 | oxes sleep according to the quickly regular foxes. carefully final patterns use thinly among the 
   9966.71 | Supplier#000040154        | MOZAMBIQUE                |    740153 | Manufacturer#5            | bihwAmgVqY8XpTA,vUz,woZgHJfhJtqKONxTm   | 26-747-831-3110 | riously regular theodolites haggle around the pending, pending accounts. even, regular dolp
   9964.88 | Supplier#000035063        | ALGERIA                   |    960035 | Manufacturer#3            | ,T51xQDRMAx0r37,xwEj69UtUhU29pmc9       | 10-929-580-5173 | riously carefully pending requests. carefully regular accounts sleep carefully after th
   9961.15 | Supplier#000029913        | ALGERIA                   |   1804894 | Manufacturer#2            | e1ndrLPYnhB9BHH NwmOH                   | 10-724-229-1555 | xes among the silent, ironic foxes nod furiously pending theodolites. slyly pe
   9954.94 | Supplier#000092109        | ALGERIA                   |   1817054 | Manufacturer#5            | FzNnOpdKtHSPyoQ                         | 10-606-410-1649 | ong the slyly regular instructions. final instructions about the fi
   9954.06 | Supplier#000050193        | ALGERIA                   |   1450192 | Manufacturer#2            | qcZjMquEMOM K2OiAvrlE2R2CvBHYrZcIbC     | 10-915-340-9660 | quiet theodolites. carefully expr
   9953.48 | Supplier#000090316        | ETHIOPIA                  |   1940277 | Manufacturer#2            | otI8elzWphd0UALkRzsJcqbaeMr6            | 15-335-665-4995 |  slyly regular ideas. blithely express pinto beans h
   9953.46 | Supplier#000070113        | MOZAMBIQUE                |   1045102 | Manufacturer#1            | vChCzn0l3v8he1z8d                       | 26-487-566-4993 | refully careful ideas are permanently across the furiously ironic foxes. carefully regular pinto 
   9951.68 | Supplier#000062029        | ALGERIA                   |    462028 | Manufacturer#1            | t, gdhIfyXh4Ta5ng 9Ggt3gtaaOW           | 10-125-588-3200 | ves. bold, even pinto beans against the blithely ironic accounts wake slyly furio
   9951.12 | Supplier#000062238        | MOZAMBIQUE                |   1387198 | Manufacturer#5            | cN9KVxyqNP7MtnzyFaaCtg RuGGrGbS         | 26-292-479-7865 | o beans eat slyly blithely regular packages. even requests among the thi
   9950.11 | Supplier#000050711        | MOROCCO                   |   1625694 | Manufacturer#5            | 51PH 3g6gPrDt                           | 25-197-657-2547 | ss the deposits. unusual ideas after the final requests cajole blithely alo
   9949.19 | Supplier#000012568        | ETHIOPIA                  |   1587552 | Manufacturer#5            | lithuC3SxVgDi1i8w43hgMcjYVnnZX9         | 15-638-122-2843 | y even platelets boost furiously 
   9941.84 | Supplier#000094142        | ALGERIA                   |   1194141 | Manufacturer#3            | 1kaSCOtbQ6v3                            | 10-787-930-9469 |  regular accounts sleep fluffily of the bold orbits. fluffily close theodolites nag ironic ideas
    9937.4 | Supplier#000020456        | MOROCCO                   |    520455 | Manufacturer#1            | 1Mwa6Y6ByN xG                           | 25-833-379-7137 | s. closely ironic ideas mold alo
   9935.09 | Supplier#000079635        | ALGERIA                   |    179634 | Manufacturer#3            | jFEGcjVw9r,7HxvuGxa8                    | 10-314-163-8268 |  instructions. ironic ideas along the regular deposits run blithely final accounts. blithely regul
   9934.76 | Supplier#000071142        | MOROCCO                   |   1821105 | Manufacturer#2            | b4qmTJhWm4o9                            | 25-310-453-4084 | ithely bold orbits sleep fluffily about the even accounts. pinto b
   9934.49 | Supplier#000008466        | ETHIOPIA                  |   1758431 | Manufacturer#4            | pGUWUwyKCxT,9Qb6                        | 15-653-391-4079 | ual escapades sleep around the ironic, expr
   9932.21 | Supplier#000009347        | MOROCCO                   |    834322 | Manufacturer#5            | ZtUTsLXGWxAzti                          | 25-779-427-4737 | c packages nag around the furiously regular packages. ironic reque
   9929.67 | Supplier#000060573        | MOZAMBIQUE                |   1460572 | Manufacturer#2            | vqVt4M8,mb cju1F163XwPs                 | 26-932-989-5981 | ily above the quickly final requests. furious
   9929.42 | Supplier#000038230        | ETHIOPIA                  |   1863175 | Manufacturer#4            | zsIVZ7EzPGT30XRfhSO6P4dSt               | 15-971-969-5398 | along the furiously ironic foxes. deposits promise carefully? express dep
   9918.23 | Supplier#000044036        | MOZAMBIQUE                |   1444035 | Manufacturer#1            | 6E 8s5tyef,C0VNyR3VvUo                  | 26-168-400-5419 | ly regular dolphins. carefully regular packages hang unusual pinto beans-- slyly ironic deposi
   9916.94 | Supplier#000088427        | MOROCCO                   |   1988426 | Manufacturer#5            | 23nVjNCrV2RVCGZVPb0NlbLxekiIN1h,viG     | 25-674-621-9672 |  careful packages boost after the ideas. furiously
   9913.09 | Supplier#000092675        | ETHIOPIA                  |     17674 | Manufacturer#3            | u8sj, UM0aTF,KijWiUULFfpQwdzxTS         | 15-220-488-6932 |  forges. regular deposits haggle blithely special requests. carefu
    9905.7 | Supplier#000035333        | MOROCCO                   |    860308 | Manufacturer#4            | n7QUZuztG4AxbuMLtu H6YjXuyGdsLPdyc1     | 25-395-622-7146 | eas. furiously final deposits haggle slyly final, dogged platelets. busily iro
   9902.06 | Supplier#000026017        | ETHIOPIA                  |   1326016 | Manufacturer#1            | AK4,v oCRHFJywVlca0T                    | 15-179-992-6701 | s. regular packages hang furiously furiously fluffy requests. final, unusual instructions x-r
   9901.64 | Supplier#000076437        | ALGERIA                   |    226432 | Manufacturer#2            | AbwZCZHYPeBADSRsbD3cdTfHcnMH            | 10-341-535-6223 | are furiously regular, even theodolites.
   9899.52 | Supplier#000092724        | KENYA                     |    467719 | Manufacturer#3            | 68pzCdFpr,tSnKPi6x 4LzPKh4LkjAn         | 24-459-222-4423 | arefully ironic packages could have to 
   9896.78 | Supplier#000019605        | MOZAMBIQUE                |    294602 | Manufacturer#2            | XHVH4C3GGK,                             | 26-990-457-6496 | blithely final deposits. final sentiments after the flu
   9894.52 | Supplier#000044649        | MOZAMBIQUE                |    944648 | Manufacturer#4            | F38mhUFRt9zGQ,ZiNZ                      | 26-337-402-6990 | ironic dependencies wake quickly bold deposits. fluffily regular accounts affix i
   9893.66 | Supplier#000064757        | ETHIOPIA                  |   1589711 | Manufacturer#2            | asobTLN7,P                              | 15-549-962-4924 | gular theodolites. express theodolites along the pinto be
   9893.31 | Supplier#000036588        | KENYA                     |   1936587 | Manufacturer#5            | CsgIwA58VcrbIxPW7iv,                    | 24-994-848-8575 | ets. blithely ironic requests affix above the blithely dogged theodolites. blithely pending excuses 
   9891.75 | Supplier#000077660        | ETHIOPIA                  |    577659 | Manufacturer#3            | K0xxEf55 w                              | 15-753-886-7734 | posits. fluffily pending instructions sleep. fin
   9891.48 | Supplier#000070463        | ETHIOPIA                  |    495450 | Manufacturer#3            | D nRv7,fDZt46ZWqjWG                     | 15-489-629-3067 | ly requests along the express, ironi
   9888.02 | Supplier#000089136        | MOZAMBIQUE                |    939117 | Manufacturer#4            | DfM0aDyX3gJgAfXlo92weMiIjG              | 26-521-634-1913 | r, bold courts. bold accounts sleep furiously quickly bo
   9879.83 | Supplier#000004637        | ALGERIA                   |   1479622 | Manufacturer#1            | CLqkPPUi,tCY8YoGXEXv9WTGM8rNMXZ7KLRykj  | 10-250-119-3609 | uickly. carefully ironic pinto bean
   9878.29 | Supplier#000078001        | ETHIOPIA                  |   1452986 | Manufacturer#2            | HoLcMaEwRcSkkRZSMKjFJNbDCKoML           | 15-920-317-9052 |  dependencies. never unusual pinto beans cajole blithel
    9876.7 | Supplier#000036995        | KENYA                     |   1611978 | Manufacturer#2            | gTLNV5C32EDv82rzQC4dz                   | 24-423-227-5948 |  regular accounts boost. requests nag quickly carefully even requests. furiously regular d
   9874.02 | Supplier#000070524        | ALGERIA                   |   1470523 | Manufacturer#2            | 25nE8FuDGACM9jAHZ,G8mzAJqEmx70WAZ7SLm   | 10-157-855-3413 | inal foxes cajole fluffily. furiously even requests doze ironically furiously unusual acc
   9873.84 | Supplier#000093581        | MOROCCO                   |   1993580 | Manufacturer#3            | IAJRdgyG4vVgH46dQ74Vtpy g4F65Gylfn9lw   | 25-340-843-4812 | iously regular packages above the slyly
   9870.35 | Supplier#000052772        | KENYA                     |    527766 | Manufacturer#3            | leVrLTc8nMO FFLlFyikQjmchZv             | 24-588-467-7078 | . final courts cajole furiously final warhorses; thin
   9868.81 | Supplier#000081718        | MOROCCO                   |   1356704 | Manufacturer#5            | 2QYEiU,IGan zXuVcuwLhLcr                | 25-678-917-7405 | e deposits. furiously special ideas above the even dependencies haggle carefully against the furiou
   9865.42 | Supplier#000046497        | ETHIOPIA                  |    796482 | Manufacturer#4            | WezBUynxJV                              | 15-278-574-3600 | y unusual requests boost about the carefully ironic dependen
   9863.72 | Supplier#000069936        | MOZAMBIQUE                |   1844917 | Manufacturer#5            | LEq55506qhu1Ytr2v9                      | 26-442-343-1108 |  theodolites after the regular accounts cajole among the fluffily ironic 
   9862.25 | Supplier#000076943        | ETHIOPIA                  |   1451928 | Manufacturer#1            | 4ZLkL,DS7tyID YLRc,viNV8eoGB58          | 15-463-850-5655 | es. blithely regular requests through the blithely ironic accounts
   9855.54 | Supplier#000075044        | MOROCCO                   |    775043 | Manufacturer#3            | 9wgE5MzBHl52U1PcjeDsLGf37rlDbA9Ged      | 25-979-563-2836 | ccording to the blithely unusual deposits. thinly pendin
   9855.29 | Supplier#000077077        | MOROCCO                   |    377076 | Manufacturer#2            | lhhxIATqZWjP,55KLXUE1mv3                | 25-634-780-4662 | eep slyly blithely unusual ideas. ironi
   9852.43 | Supplier#000088555        | ETHIOPIA                  |    913527 | Manufacturer#4            | 95HRiTxTMnkz4PHyJinuqqRRR6fgb           | 15-969-608-1740 | kly even deposits affix against the ca
   9852.15 | Supplier#000072058        | MOROCCO                   |    897033 | Manufacturer#3            | nYNVP,8dsXOdLZirHOC                     | 25-456-892-2698 | ly idle theodolites wake. blit
   9851.24 | Supplier#000020212        | ETHIOPIA                  |   1520211 | Manufacturer#2            | aoC7QNjTQymLfmOt7w3nGX3Cop              | 15-993-731-6241 | he blithely bold pearls. c
   9847.54 | Supplier#000041942        | MOZAMBIQUE                |     91941 | Manufacturer#2            | HcjRl2tAGBi4FT,sf8KSPIbtUZxEKugpk3OcuN  | 26-325-540-5392 | accounts use. ironic, final deposits boost quietly quickly pending packages; un
   9847.54 | Supplier#000041942        | MOZAMBIQUE                |    316938 | Manufacturer#1            | HcjRl2tAGBi4FT,sf8KSPIbtUZxEKugpk3OcuN  | 26-325-540-5392 | accounts use. ironic, final deposits boost quietly quickly pending packages; un
   9847.54 | Supplier#000041942        | MOZAMBIQUE                |   1116930 | Manufacturer#1            | HcjRl2tAGBi4FT,sf8KSPIbtUZxEKugpk3OcuN  | 26-325-540-5392 | accounts use. ironic, final deposits boost quietly quickly pending packages; un
   9847.54 | Supplier#000041942        | MOZAMBIQUE                |   1866887 | Manufacturer#4            | HcjRl2tAGBi4FT,sf8KSPIbtUZxEKugpk3OcuN  | 26-325-540-5392 | accounts use. ironic, final deposits boost quietly quickly pending packages; un
   9845.02 | Supplier#000063091        | MOROCCO                   |    513080 | Manufacturer#1            | DprNRb1 UPXoKxTXxW                      | 25-346-887-3650 | ackages. deposits wake furiously. furiousl
   9836.65 | Supplier#000055280        | MOROCCO                   |   1780228 | Manufacturer#2            | T62MZjmpwZehHwI                         | 25-301-884-8105 | . furiously even foxes print carefully unusu
   9836.53 | Supplier#000005077        | ALGERIA                   |   1030046 | Manufacturer#5            | AoD06AAcIfuPu4B6YzUyFOYgVyb6            | 10-852-519-9875 | ven accounts. quickly express deposits was blithe
   9828.06 | Supplier#000068656        | MOROCCO                   |   1793604 | Manufacturer#5            | vuFW 4 DfLPNjApTB3MkszkFun              | 25-867-823-5872 | ronic ideas sleep slyly above the carefully regular asympto
    9827.1 | Supplier#000023100        | KENYA                     |   1298087 | Manufacturer#4            | xetXiHvdv2kqTgins4efXSMLSGsoUFCMe33KW   | 24-140-268-7121 | sts boost carefully. fluffily even excuses affix. attainments
   9824.93 | Supplier#000096848        | ALGERIA                   |    171846 | Manufacturer#5            | HOCpOZdR dmIcq70Qj,LeP                  | 10-191-404-9083 | ng to the furiously final foxes; always fi
   9821.96 | Supplier#000023911        | KENYA                     |   1073890 | Manufacturer#1            | h51RgkfampUYUqaPlFHvr85z9LV orQ4Y6jdu   | 24-185-205-4445 | s. bold, regular deposits according to the requests sleep carefully special theod
   9821.87 | Supplier#000063130        | MOROCCO                   |   1238117 | Manufacturer#5            | LmI5eSLK9YoN5uaPe                       | 25-246-605-8032 | furiously. bold gifts detect carefu
   9817.89 | Supplier#000056662        | ETHIOPIA                  |   1706627 | Manufacturer#4            | CZis3ePOWWd0m nG,be9Q4XKHwfl            | 15-431-458-7937 | its. regular somas against th
   9817.87 | Supplier#000047660        | MOZAMBIQUE                |    922650 | Manufacturer#2            | zRyofBYwDREKc                           | 26-241-846-3986 | le against the bravely final requests. ironic requests are according to the carefully bo
   9816.98 | Supplier#000043457        | MOZAMBIQUE                |    418452 | Manufacturer#5            | nBCc68D6OrC2ih9vvEopGR9TnU3Ozr,y1Rl     | 26-941-225-2069 | special instructions are blithely against the quickly regular packages. furiously express sauterne
   9801.63 | Supplier#000008289        | ETHIOPIA                  |   1283276 | Manufacturer#3            | fFsGY51lOsR,ckGbgfx6N2uH2IqF            | 15-203-606-1989 | fily bold foxes. final dependencies about the special b
   9801.17 | Supplier#000004079        | MOZAMBIQUE                |   1554048 | Manufacturer#3            | liy8fz UzaIQFzpgFU6BEq5gutXjZhY         | 26-459-882-1161 | ickly ironic pinto beans. ruthlessly final pinto beans might haggle across the 
   9799.83 | Supplier#000060656        | MOROCCO                   |    285649 | Manufacturer#1            | d2QM7ALjuJBwUmpUbtocyTpoFoXb            | 25-923-936-4915 | ounts affix slyly even deposi
   9799.81 | Supplier#000015370        | MOROCCO                   |    815369 | Manufacturer#5            | v5W9tq8sWoHjyox09vpN73P03Ryo ajA        | 25-197-531-7551 | ully regular foxes above 
   9799.67 | Supplier#000090746        | KENYA                     |   1740711 | Manufacturer#4            | pbUpVM6uRAWP,r3q                        | 24-734-594-1310 | y express packages affix after the blithely pending patterns. deposits sleep sl
   9798.21 | Supplier#000061478        | MOROCCO                   |   1611445 | Manufacturer#4            | CDsLbiGDKvO1Yym2zx                      | 25-337-878-4370 | ts. even foxes among the blithely pending realms haggle against the express braids
   9798.09 | Supplier#000076810        | MOZAMBIQUE                |   1801755 | Manufacturer#2            | dEncxJl4lSghzBYyT4Tmnkoawqv7T5jF4S      | 26-278-117-9757 | dogged, regular requests believe 
   9791.55 | Supplier#000062557        | ALGERIA                   |    537551 | Manufacturer#3            | eusOlZn2VTX8y5h1xl84Nifa                | 10-767-644-8956 | ffix blithely even dependencies. ironic, even realms
   9787.85 | Supplier#000038832        | KENYA                     |    963804 | Manufacturer#2            | ,03053 Onf4HYAP3SYFt6G,qZrMd7zcJ        | 24-250-550-4693 | l requests. slyly final excuses use. packages nag furiously special pinto beans. slyly 
   9787.85 | Supplier#000038832        | KENYA                     |   1663783 | Manufacturer#4            | ,03053 Onf4HYAP3SYFt6G,qZrMd7zcJ        | 24-250-550-4693 | l requests. slyly final excuses use. packages nag furiously special pinto beans. slyly 
   9781.97 | Supplier#000004289        | ETHIOPIA                  |    679282 | Manufacturer#5            | WHUavCR2SCX6geDN5dDRgV                  | 15-877-942-9592 | uests wake. ideas haggle fluff
   9781.97 | Supplier#000004289        | ETHIOPIA                  |   1329249 | Manufacturer#1            | WHUavCR2SCX6geDN5dDRgV                  | 15-877-942-9592 | uests wake. ideas haggle fluff
    9780.4 | Supplier#000071215        | MOZAMBIQUE                |   1696166 | Manufacturer#5            | 7bDq7cCWGxQZHOnz                        | 26-247-992-3309 | eodolites are slyly packages. final, permanent ideas are bl
   9775.92 | Supplier#000070335        | MOROCCO                   |   1970334 | Manufacturer#5            | b6wvaX4OAmkgi8wwK                       | 25-315-636-4575 | n asymptotes cajole along the carefully ironic ideas. slyly
   9775.25 | Supplier#000067874        | KENYA                     |    242871 | Manufacturer#5            | g0CDqOpKquUnsm0SO                       | 24-529-856-5735 | gular foxes along the ironic 
   9771.42 | Supplier#000033257        | KENYA                     |   1083236 | Manufacturer#3            | HUyEKZHoc7gp7G5NYOyYsgAX0ICYrAXz4j      | 24-525-681-1597 |  to the bold, pending pinto beans are slyly carefully final foxes. slyly ironic packages believe s
   9766.23 | Supplier#000008082        | ALGERIA                   |    108081 | Manufacturer#2            | h5y59I2jUbycESOyonzpRUEhmkZjjR0vey9     | 10-293-680-6976 | e. regular, enticing dugouts haggle slyly ironic, regular platelets.
   9765.37 | Supplier#000090703        | MOROCCO                   |    415690 | Manufacturer#5            | J3OfVfplEaH4kMH4koea8                   | 25-572-782-8019 | scapades. foxes are ruthlessly unusual excuses. courts need to cajole slyly furi
   9760.75 | Supplier#000009818        | ALGERIA                   |   1434775 | Manufacturer#3            | 6jPfNtL1KnMUnRZdI0,TfvsiGmJbSTM4SCzEA3L | 10-612-146-1499 | ly special instructions. final, ir
   9760.06 | Supplier#000000588        | KENYA                     |    350581 | Manufacturer#1            | e3yF5zmSj y81I                          | 24-180-601-5741 | gular, permanent accounts. 
   9755.42 | Supplier#000026484        | ALGERIA                   |    276479 | Manufacturer#3            | Wk BVA3LdBFPV6A87n1XrVds9elA9hrKAF      | 10-256-804-1981 | he foxes. accounts sleep quickly. c
(100 rows)

COMMIT;
COMMIT
