BEGIN;
BEGIN
select
	s_acctbal,
	s_name,
	n_name,
	p_partkey,
	p_mfgr,
	s_address,
	s_phone,
	s_comment
from
	part,
	supplier,
	partsupp,
	nation,
	region
where
	p_partkey = ps_partkey
	and s_suppkey = ps_suppkey
	and p_size = 20
	and p_type like '%COPPER'
	and s_nationkey = n_nationkey
	and n_regionkey = r_regionkey
	and r_name = 'ASIA'
	and ps_supplycost = (
		select
			min(ps_supplycost)
		from
			partsupp,
			supplier,
			nation,
			region
		where
			p_partkey = ps_partkey
			and s_suppkey = ps_suppkey
			and s_nationkey = n_nationkey
			and n_regionkey = r_regionkey
			and r_name = 'ASIA'
	)
order by
	s_acctbal desc,
	n_name,
	s_name,
	p_partkey
LIMIT 100;
 s_acctbal |          s_name           |          n_name           | p_partkey |          p_mfgr           |                s_address                |     s_phone     |                                              s_comment                                               
-----------+---------------------------+---------------------------+-----------+---------------------------+-----------------------------------------+-----------------+------------------------------------------------------------------------------------------------------
    9997.7 | Supplier#000091418        | JAPAN                     |    241413 | Manufacturer#2            | FYnzWvn0F6Ykj61QqvYtabW5,fIJRHTmDzo     | 22-983-723-7306 | ays. silent braids along the carefully pending theodolites integrate carefully regular excuses. ir
    9997.7 | Supplier#000091418        | JAPAN                     |   1466403 | Manufacturer#5            | FYnzWvn0F6Ykj61QqvYtabW5,fIJRHTmDzo     | 22-983-723-7306 | ays. silent braids along the carefully pending theodolites integrate carefully regular excuses. ir
   9997.42 | Supplier#000029996        | CHINA                     |   1304982 | Manufacturer#3            | JCj1FELw7YMl3H,fR8                      | 28-167-701-2064 | s nod furiously bold packages. regular packag
   9994.86 | Supplier#000089719        | INDONESIA                 |    364715 | Manufacturer#5            | lDNpZesVZBeI7Aj6pLaUEDdFSTlGyJk1Yz      | 19-995-912-8747 | unusual deposits. blithely permanent pinto beans haggle carefully. regul
   9989.31 | Supplier#000038871        | INDIA                     |   1088850 | Manufacturer#5            | KVRUus5S4HcjPtLtkqhBBjJmBgDoqpiKJ       | 18-573-742-5379 | uffy instructions wake fluffily according to the furiously unusual requests. pending packa
   9983.67 | Supplier#000082741        | CHINA                     |    132738 | Manufacturer#2            | C7 xh8L6k5b94Uy,G3KSss                  | 28-251-757-9571 | ironic somas boost fluffily carefully even theodolites. slyly regu
   9983.63 | Supplier#000031339        | VIETNAM                   |    681326 | Manufacturer#1            | wXGGTcAqxolxqbK                         | 31-650-421-8611 | ironic platelets wake furiously across the slyly unusual deposits. slyly slow epitap
   9974.44 | Supplier#000037665        | INDIA                     |    462652 | Manufacturer#4            | ,vDxYlkCibnC7j5BgKPvRAGBiNFt1Hc4bm      | 18-675-474-9582 | nwind; slyly blithe deposits sleep slyly. furiously silent accounts sleep bol
   9974.44 | Supplier#000037665        | INDIA                     |    662646 | Manufacturer#1            | ,vDxYlkCibnC7j5BgKPvRAGBiNFt1Hc4bm      | 18-675-474-9582 | nwind; slyly blithe deposits sleep slyly. furiously silent accounts sleep bol
   9969.06 | Supplier#000084584        | INDONESIA                 |   1009553 | Manufacturer#1            | 9J0Bhiuj7l,LOaMZh4                      | 19-606-984-3247 | long the ideas. regular, regular asymptotes wake finally ironic excuses? ironic realms about the reg
   9968.24 | Supplier#000024444        | JAPAN                     |   1699427 | Manufacturer#4            | H5TKxLCsNz                              | 22-687-744-7315 |  busy accounts. ironic hockey players lose. quickly regular requests breach among the ironically 
   9968.17 | Supplier#000015823        | INDIA                     |    490818 | Manufacturer#5            | VbwKZMEmIH                              | 18-573-773-8653 |  haggle. unusual platelets across the platelets should are after 
   9967.31 | Supplier#000074642        | VIETNAM                   |   1249629 | Manufacturer#1            | b4bmG2SMOba3EFao6T14Bdg                 | 31-941-664-5085 |  the quickly pending asymptotes use quickly ev
   9962.52 | Supplier#000070654        | JAPAN                     |    420645 | Manufacturer#3            | q6nCo35iz85AEwECi                       | 22-580-348-5979 | lyly special accounts affix busily. requests around the carefully regular packages affix above the
   9962.52 | Supplier#000070654        | JAPAN                     |   1545638 | Manufacturer#4            | q6nCo35iz85AEwECi                       | 22-580-348-5979 | lyly special accounts affix busily. requests around the carefully regular packages affix above the
   9962.25 | Supplier#000098867        | INDONESIA                 |    423854 | Manufacturer#3            | uXre3jFwc4U                             | 19-798-699-2988 | counts. pending, special pinto beans sleep blithely about the carefully final a
   9961.55 | Supplier#000073980        | VIETNAM                   |   1998922 | Manufacturer#1            | wBJEPe60dVEVwkHCX6g,f                   | 31-570-283-6205 | the final, bold asymptotes. carefully regula
   9960.71 | Supplier#000014489        | CHINA                     |   1539443 | Manufacturer#2            | 1pzcafCXxBBswPsHOMPw  U34GGH3sbsY       | 28-603-391-4963 | ly stealthy deposits detect after the quickly even excuses. fluffily regular packages around the eve
   9955.11 | Supplier#000025428        | JAPAN                     |    125427 | Manufacturer#4            |  XGyoHYE2Yt 4q47ZXAqyjpJ ualSjsJHmCd    | 22-161-400-5144 | lithely silent deposits play. slyly final foxes sleep carefully slyly final 
   9953.38 | Supplier#000057593        | VIETNAM                   |    732585 | Manufacturer#4            | iNjhvQhTyVPBfEtVnm1VNLtqTC7OYIuFgW,QDZ  | 31-490-408-8259 | alongside of the slyly regular account
   9951.77 | Supplier#000032130        | VIETNAM                   |     57129 | Manufacturer#4            | 7EXAjSecoiWKgPe3an                      | 31-127-761-8425 | ts. always ironic platelets serve. quickly final deposits use? express deposits abou
   9950.83 | Supplier#000069775        | INDONESIA                 |     19774 | Manufacturer#5            | lF96qKv7j5eSslveSAeV                    | 19-673-836-1522 |  furiously even deposits are carefully after the packages. fluffily e
   9947.34 | Supplier#000068246        | INDONESIA                 |   1493203 | Manufacturer#4            | 47o2g39A9wcJCTOaQf7qo7fe                | 19-125-676-9195 |  blithely. unusual, pending platelets use furiously furiously pending reques
   9946.78 | Supplier#000019299        | JAPAN                     |   1094288 | Manufacturer#2            | pcoNu6QsK,9VVW54nRFVddwEauz             | 22-691-247-6377 | ctions. blithely regular theodolites nag quickly alongside of the bold excuses. u
